movie_id,title,year,imdb_score,director
1881002,Maggie ,2015.0,5.6,Henry Hobson
113627,Leaving Las Vegas ,1995.0,7.6,Mike Figgis
2081194,Hansel & Gretel Get Baked ,2013.0,4.3,Duane Journey
89907,The Return of the Living Dead ,1985.0,7.3,Dan O'Bannon
71524,The Front Page ,1974.0,7.3,Billy Wilder
3181822,The Boy Next Door ,2015.0,4.6,Rob Cohen
49875,Trapeze ,1956.0,6.8,Carol Reed
830900,Saving Grace             ,,7.5,
842926,The Kids Are All Right ,2010.0,7.1,Lisa Cholodenko
96256,They Live ,1988.0,7.3,John Carpenter
57115,The Great Escape ,1963.0,8.3,John Sturges
399877,What the #$*! Do We (K)now!? ,2004.0,5.4,William Arntz
2034139,The Last Exorcism Part II ,2013.0,4.0,Ed Gass-Donnelly
1065073,Boyhood ,2014.0,8.0,Richard Linklater
457513,Scoop ,2006.0,6.7,Woody Allen
133152,Planet of the Apes ,2001.0,5.7,Tim Burton
290332,The Wash ,2001.0,4.6,DJ Pooh
199290,3 Strikes ,2000.0,4.0,DJ Pooh
318374,The Cooler ,2003.0,7.0,Wayne Kramer
55184,The Misfits ,1961.0,7.4,John Huston
448075,The Night Listener ,2006.0,5.9,Patrick Stettner
110189,The Jerky Boys ,1995.0,4.6,James Melkonian
872230,My Soul to Take ,2010.0,4.8,Wes Craven
464141,The Orphanage ,2007.0,7.5,J.A. Bayona
2828996,A Haunted House 2 ,2014.0,4.7,Michael Tiddes
292644,The Rules of Attraction ,2002.0,6.7,Roger Avary
65112,Topaz ,1969.0,6.3,Alfred Hitchcock
454987,Let's Go to Prison ,2006.0,6.0,Bob Odenkirk
113101,Four Rooms ,1995.0,6.7,Allison Anders
274812,Secretary ,2002.0,7.1,Steven Shainberg
360916,The Real Cancun ,2003.0,2.7,Rick de Oliveira
96219,Talk Radio ,1988.0,7.3,Oliver Stone
118111,Waiting for Guffman ,1996.0,7.6,Christopher Guest
188863,Love Stinks ,1999.0,5.8,Jeff Franklin
796375,You Kill Me ,2007.0,6.5,John Dahl
318761,Thumbsucker ,2005.0,6.6,Mike Mills
873886,Red State ,2011.0,6.2,Kevin Smith
366780,Mirrormask ,2005.0,6.9,Dave McKean
770802,Samsara ,2011.0,8.5,Ron Fricke
92615,The Barbarians ,1987.0,4.8,Ruggero Deodato
1645080,The Art of Getting By ,2011.0,6.6,Gavin Wiesen
3346224,Zipper ,2015.0,5.7,Mora Stephens
273982,Poolhall Junkies ,2002.0,7.0,Mars Callahan
126859,The Loss of Sexual Innocence ,1999.0,5.4,Mike Figgis
2076220,Holy Motors ,2012.0,7.1,Leos Carax
2382396,Joe ,2013.0,6.9,David Gordon Green
120122,Shooting Fish ,1997.0,6.6,Stefan Schwartz
95904,Prison ,1987.0,5.9,Renny Harlin
206226,Psycho Beach Party ,2000.0,6.3,Robert Lee King
156639,The Big Tease ,1999.0,6.3,Kevin Allen
2876428,"Buen Día, Ramón ",2013.0,7.7,Jorge Ramírez Suárez
1529572,Trust ,2010.0,7.0,David Schwimmer
218182,An Everlasting Piece ,2000.0,6.3,Barry Levinson
122906,Among Giants ,1998.0,5.9,Sam Miller
2103267,Adore ,2013.0,6.2,Anne Fontaine
120878,The Velocity of Gary ,1998.0,5.0,Dan Ireland
319769,Mondays in the Sun ,2002.0,7.7,Fernando León de Aranoa
1464580,Stake Land ,2010.0,6.5,Jim Mickle
1252374,Sonny with a Chance             ,,6.1,
119502,The Last Time I Committed Suicide ,1997.0,5.8,Stephen Kay
2199543,Futuro Beach ,2014.0,6.1,Karim Aïnouz
1719071,Another Happy Day ,2011.0,6.0,Sam Levinson
1422136,A Lonely Place to Die ,2011.0,6.3,Julian Gilbey
298482,Nothing ,2003.0,6.3,Vincenzo Natali
3155604,The Geographer Drank His Globe Away ,2013.0,7.5,Aleksandr Veledinskiy
68156,1776 ,1972.0,7.6,Peter H. Hunt
1844203,Inescapable ,2012.0,5.2,Ruba Nadda
20960,Hell's Angels ,1930.0,7.8,Howard Hughes
491109,Purple Violets ,2007.0,6.6,Edward Burns
3533916,The Veil ,2016.0,4.7,Phil Joanou
1316536,The Loved Ones ,2009.0,6.7,Sean Byrne
1854582,No Vacancy ,2012.0,4.2,Chris Stokes
2395247,How to Fall in Love ,2012.0,6.3,Mark Griffiths
2414822,The Perfect Wave ,2014.0,4.7,Bruce Macdonald
2638144,Ben-Hur ,2016.0,6.0,Timur Bekmambetov
60665,A Man for All Seasons ,1966.0,7.9,Fred Zinnemann
74958,Network ,1976.0,8.1,Sidney Lumet
31381,Gone with the Wind ,1939.0,8.2,Victor Fleming
2403393,Desert Dancer ,2014.0,6.0,Richard Raymond
59418,Major Dundee ,1965.0,6.8,Sam Peckinpah
1056477,Down for Life ,2009.0,7.3,Alan Jacobs
42200,Annie Get Your Gun ,1950.0,7.0,George Sidney
1341167,Four Lions ,2010.0,7.3,Christopher Morris
373747,House of Sand ,2005.0,7.5,Andrucha Waddington
1303828,Defendor ,2009.0,6.8,Peter Stebbings
40694,The Pirate ,1948.0,7.1,Vincente Minnelli
808285,The Good Heart ,2009.0,6.9,Dagur Kári
464049,The History Boys ,2006.0,6.9,Nicholas Hytner
1401152,Unknown ,2011.0,6.9,Jaume Collet-Serra
68098,M*A*S*H             ,,8.4,
64665,Midnight Cowboy ,1969.0,7.9,John Schlesinger
80339,Airplane! ,1980.0,7.8,Jim Abrahams
4340720,Chain of Command ,2015.0,3.5,Kevin Carraway
113118,Friday ,1995.0,7.3,F. Gary Gray
107554,Menace II Society ,1993.0,7.5,Albert Hughes
3228904,Empire             ,,7.8,
92796,Creepshow 2 ,1987.0,6.0,Michael Gornick
65446,The Ballad of Cable Hogue ,1970.0,7.3,Sam Peckinpah
61809,In Cold Blood ,1967.0,8.0,Richard Brooks
53131,The Nun's Story ,1959.0,7.6,Fred Zinnemann
60490,Harper ,1966.0,7.0,Jack Smight
68611,Frenzy ,1972.0,7.5,Alfred Hitchcock
4263482,The Witch ,2015.0,6.8,Robert Eggers
131436,I Got the Hook Up ,1998.0,3.9,Michael Martin
117628,She's the One ,1996.0,6.1,Edward Burns
120684,Gods and Monsters ,1998.0,7.5,Bill Condon
1305806,The Secret in Their Eyes ,2009.0,8.2,Juan José Campanella
88993,Day of the Dead ,1985.0,7.2,George A. Romero
1015474,Train ,2008.0,4.8,Gideon Raff
92991,Evil Dead II ,1987.0,7.8,Sam Raimi
258038,Pootie Tang ,2001.0,5.2,Louis C.K.
2724064,Sharknado ,2013.0,3.3,Anthony C. Ferrante
175996,La otra conquista ,1998.0,6.8,Salvador Carrasco
1740707,Trollhunter ,2010.0,7.0,André Øvredal
480251,Ira & Abby ,2006.0,6.5,Robert Cary
1298649,The Watch ,2012.0,5.7,Akiva Schaffer
380817,Winter Passing ,2005.0,6.4,Adam Rapp
367631,D.E.B.S. ,2004.0,5.3,Angela Robinson
3103166,The Masked Saint ,2016.0,4.7,Warren P. Sonoda
1074191,The Betrayed ,2008.0,6.1,Amanda Gusack
138862,Taxman ,1998.0,5.5,Avi Nesher
5116280,The Secret             ,,7.3,
1002561,2:13 ,2009.0,4.8,Charles Adelman
2166834,"Batman: The Dark Knight Returns, Part 2 ",2013.0,8.4,Jay Oliva
5001130,Time to Choose ,2015.0,7.0,Charles Ferguson
2379386,In the Name of the King: The Last Job ,2014.0,3.3,Uwe Boll
2761578,Wicked Blood ,2014.0,5.4,Mark Young
2073661,Dawn Patrol ,2014.0,4.8,Daniel Petrie Jr.
1800337,Lords of London ,2014.0,3.1,Antonio Simoncini
76141,High Anxiety ,1977.0,6.7,Mel Brooks
428803,March of the Penguins ,2005.0,7.6,Luc Jacquet
1615147,Margin Call ,2011.0,7.1,J.C. Chandor
1753460,August ,2011.0,6.1,Eldar Rapaport
1024715,Choke ,2008.0,6.5,Clark Gregg
2582802,Whiplash ,2014.0,8.5,Damien Chazelle
317248,City of God ,2002.0,8.7,Fernando Meirelles
188674,Human Traffic ,1999.0,7.1,Justin Kerrigan
1850418,Day One ,2012.0,6.6,Nathan Frankowski
783238,The Dead Girl ,2006.0,6.7,Karen Moncrieff
2106476,The Hunt ,2012.0,8.3,Thomas Vinterberg
85334,A Christmas Story ,1983.0,8.1,Bob Clark
482463,Bella ,2006.0,7.4,Alejandro Monteverde
83739,Class of 1984 ,1982.0,6.6,Mark L. Lester
2796678,The Opposite Sex ,2014.0,4.5,Jennifer Finnigan
144178,Dreaming of Joseph Lees ,1999.0,6.4,Eric Styles
1068646,The Class ,2008.0,7.5,Laurent Cantet
63522,Rosemary's Baby ,1968.0,8.0,Roman Polanski
56217,The Man Who Shot Liberty Valance ,1962.0,8.1,John Ford
1185836,Adam ,2009.0,7.2,Max Mayer
390221,Maria Full of Grace ,2004.0,7.5,Joshua Marston
1532503,Beginners ,2010.0,7.2,Mike Mills
426459,Feast ,2005.0,6.4,John Gulager
77975,Animal House ,1978.0,7.6,John Landis
58150,Goldfinger ,1964.0,7.8,Guy Hamilton
2099556,Antiviral ,2012.0,5.7,Brandon Cronenberg
38650,It's a Wonderful Life ,1946.0,8.6,Frank Capra
117951,Trainspotting ,1996.0,8.2,Danny Boyle
236388,The Original Kings of Comedy ,2000.0,6.6,Spike Lee
1536044,Paranormal Activity 2 ,2010.0,5.7,Tod Williams
166396,Waking Ned Devine ,1998.0,7.4,Kirk Jones
310793,Bowling for Columbine ,2002.0,8.0,Michael Moore
3125472,Coming Home ,2014.0,7.3,Yimou Zhang
89686,A Nightmare on Elm Street 2: Freddy's Revenge ,1985.0,5.4,Jack Sholder
91867,A Room with a View ,1985.0,7.4,James Ivory
2184339,The Purge ,2013.0,5.7,James DeMonaco
1922777,Sinister ,2012.0,6.8,Scott Derrickson
327036,Martin Lawrence Live: Runteldat ,2002.0,5.4,David Raynr
51459,Cat on a Hot Tin Roof ,1958.0,8.1,Richard Brooks
65462,Beneath the Planet of the Apes ,1970.0,6.1,Ted Post
118570,Air Bud ,1997.0,5.1,Charles Martin Smith
235679,Pokémon 3: The Movie ,2000.0,5.6,Kunihiko Yuyama
91080,Jason Lives: Friday the 13th Part VI ,1986.0,5.9,Tom McLoughlin
50212,The Bridge on the River Kwai ,1957.0,8.2,David Lean
100666,Spaced Invaders ,1990.0,5.3,Patrick Read Johnson
74512,Family Plot ,1976.0,6.8,Alfred Hitchcock
53604,The Apartment ,1960.0,8.3,Billy Wilder
107254,Jason Goes to Hell: The Final Friday ,1993.0,4.3,Adam Marcus
61107,Torn Curtain ,1966.0,6.7,Alfred Hitchcock
425598,Dave Chappelle's Block Party ,2005.0,7.2,Michel Gondry
3205376,Slow West ,2015.0,6.9,John Maclean
89444,Krush Groove ,1985.0,6.6,Michael Schultz
1097013,Next Day Air ,2009.0,5.9,Benny Boom
53793,Elmer Gantry ,1960.0,7.9,Richard Brooks
55031,Judgment at Nuremberg ,1961.0,8.3,Stanley Kramer
160298,Trippin' ,1999.0,5.2,David Raynr
437745,Robot Chicken             ,,7.8,
40724,Red River ,1948.0,7.8,Howard Hawks
490196,Phat Girlz ,2006.0,3.0,Nnegest Likké
2209418,Before Midnight ,2013.0,7.9,Richard Linklater
94118,Teen Wolf Too ,1987.0,3.2,Christopher Leitch
95863,Phantasm II ,1988.0,6.5,Don Coscarelli
399901,Woman Thou Art Loosed ,2004.0,6.9,Michael Schultz
296166,Real Women Have Curves ,2002.0,7.0,Patricia Cardoso
3458030,Deadline Gallipoli             ,,7.4,
240200,Water ,2005.0,7.8,Deepa Mehta
166175,East Is East ,1999.0,6.9,Damien O'Donnell
174336,Whipped ,2000.0,4.4,Peter M. Cohen
116743,Kama Sutra: A Tale of Love ,1996.0,6.0,Mira Nair
878835,Please Give ,2010.0,6.6,Nicole Holofcener
67992,Willy Wonka & the Chocolate Factory ,1971.0,7.8,Mel Stuart
108517,Warlock: The Armageddon ,1993.0,5.3,Anthony Hickox
118541,8 Heads in a Duffel Bag ,1997.0,5.3,Tom Schulman
77405,Days of Heaven ,1978.0,8.0,Terrence Malick
268690,Thirteen Conversations About One Thing ,2001.0,7.1,Jill Sprecher
155776,Jawbreaker ,1999.0,5.4,Darren Stein
115632,Basquiat ,1996.0,6.9,Julian Schnabel
2347569,Frances Ha ,2012.0,7.4,Noah Baumbach
468565,Tsotsi ,2005.0,7.3,Gavin Hood
147612,Happiness ,1998.0,7.8,Todd Solondz
337996,DysFunktional Family ,2003.0,6.6,George Gallo
3099498,Tusk ,2014.0,5.4,Kevin Smith
364569,Oldboy ,2003.0,8.4,Chan-wook Park
1462054,Letters to God ,2010.0,6.3,David Nixon
1640459,Hobo with a Shotgun ,2011.0,6.1,Jason Eisener
3367294,Compadres ,2016.0,5.0,Enrique Begne
116361,Freeway ,1996.0,6.9,Matthew Bright
785025,Love's Abiding Joy ,2006.0,7.2,Michael Landon Jr.
1232776,Fish Tank ,2009.0,7.3,Andrea Arnold
1667307,Damsels in Distress ,2011.0,5.7,Whit Stillman
156205,Creature             ,,5.0,
1920849,Bachelorette ,2012.0,5.3,Leslye Headland
4877736,BrainDead             ,,7.9,
403118,Brave New Girl ,2004.0,5.0,Bobby Roth
1855401,Tim and Eric's Billion Dollar Movie ,2012.0,5.3,Tim Heidecker
2039393,The Gambler ,2014.0,6.0,Rupert Wyatt
118327,The Grand             ,,7.6,
420206,Summer Storm ,2004.0,7.4,Marco Kreuzpaintner
1282046,Fort McCoy ,2011.0,5.9,Kate Connor
1148200,Chain Letter ,2009.0,4.1,Deon Taylor
162236,Just Looking ,1999.0,6.7,Jason Alexander
1535616,The Divide ,2011.0,5.8,Xavier Gens
1346961,The Eclipse ,2009.0,6.2,Conor McPherson
1841642,Demonic ,2015.0,5.3,Will Canon
385890,My Big Fat Independent Movie ,2005.0,3.3,Philip Zlotorynski
1014759,Alice in Wonderland ,2010.0,6.5,Tim Burton
1390404,The Deported ,2009.0,6.2,Lance Kawas
1151410,Tanner Hall ,2009.0,5.9,Francesca Gregorini
1922679,Open Road ,2013.0,5.5,Marcio Garcia
2398249,They Came Together ,2014.0,5.5,David Wain
2417650,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2013.0,2.6,Craig Moss
1754264,Never Back Down 2: The Beatdown ,2011.0,5.8,Michael Jai White
62138,Point Blank ,1967.0,7.4,John Boorman
1252289,Four Single Fathers ,2009.0,5.1,Paolo Monico
2229377,Enter the Dangerous Mind ,2013.0,5.2,Youssef Delara
1327601,Something Wicked ,2014.0,4.8,Darin Scott
2048865,AWOL-72 ,2015.0,3.9,Christian Sesma
95354,Iguana ,1988.0,6.2,Monte Hellman
1661199,Cinderella ,2015.0,7.0,Kenneth Branagh
1085382,Chicago Overcoat ,2009.0,6.2,Brian Caunter
482461,Barry Munday ,2010.0,5.9,Chris D'Arienzo
140888,Central Station ,1998.0,8.0,Walter Salles
55312,Pocketful of Miracles ,1961.0,7.3,Frank Capra
3511596,Close Range ,2015.0,4.9,Isaac Florentine
439478,Boynton Beach Club ,2005.0,6.5,Susan Seidelman
2837336,Amnesiac ,2014.0,4.3,Michael Polish
1152822,Freakonomics ,2010.0,6.4,Heidi Ewing
75005,The Omen ,1976.0,7.6,Richard Donner
338095,High Tension ,2003.0,6.8,Alexandre Aja
1509803,Griff the Invisible ,2010.0,6.1,Leon Ford
3551400,Unnatural ,2015.0,4.0,Hank Braxtan
410097,Hustle & Flow ,2005.0,7.4,Craig Brewer
53291,Some Like It Hot ,1959.0,8.3,Billy Wilder
95179,Friday the 13th Part VII: The New Blood ,1988.0,5.3,John Carl Buechler
32138,The Wizard of Oz ,1939.0,8.1,Victor Fleming
72431,Young Frankenstein ,1974.0,8.0,Mel Brooks
848557,Diary of the Dead ,2007.0,5.7,George A. Romero
456144,Lage Raho Munna Bhai ,2006.0,8.2,Rajkumar Hirani
120402,Ulee's Gold ,1997.0,7.1,Victor Nunez
78872,The Black Stallion ,1979.0,7.4,Carroll Ballard
4080386,Sardaar Ji ,2015.0,6.6,Rohit Jugraj
1095423,Journey to Saturn ,2008.0,5.7,Thorbjørn Christoffersen
57007,Donovan's Reef ,1963.0,6.9,John Ford
116729,The Dress ,1996.0,7.0,Alex van Warmerdam
35959,A Guy Named Joe ,1943.0,7.0,Victor Fleming
71230,Blazing Saddles ,1974.0,7.8,Mel Brooks
87298,Friday the 13th: The Final Chapter ,1984.0,5.9,Joseph Zito
2718492,Ida ,2013.0,7.4,Pawel Pawlikowski
93512,Maurice ,1987.0,7.8,James Ivory
453453,Beer League ,2006.0,6.0,Frank Sebastiano
138304,The Astronaut's Wife ,1999.0,5.3,Rand Ravich
389326,Riding Giants ,2004.0,7.9,Stacy Peralta
480669,Timecrimes ,2007.0,7.2,Nacho Vigalondo
851515,Silver Medallist ,2009.0,7.4,Hao Ning
857295,Timber Falls ,2007.0,5.3,Tony Giglio
45152,Singin' in the Rain ,1952.0,8.3,Stanley Donen
1227378,"Fat, Sick & Nearly Dead ",2010.0,7.6,Joe Cross
2243537,A Haunted House ,2013.0,5.1,Michael Tiddes
2247692,2016: Obama's America ,2012.0,5.1,Dinesh D'Souza
1311067,Halloween II ,2009.0,4.9,Rob Zombie
117887,That Thing You Do! ,1996.0,6.9,Tom Hanks
85636,Halloween III: Season of the Witch ,1982.0,4.6,Tommy Lee Wallace
67065,Escape from the Planet of the Apes ,1971.0,6.3,Don Taylor
57163,Hud ,1963.0,7.9,Martin Ritt
2609912,Kevin Hart: Let Me Explain ,2013.0,6.7,Leslie Small
102494,My Own Private Idaho ,1991.0,7.1,Gus Van Sant
333766,Garden State ,2004.0,7.6,Zach Braff
112471,Before Sunrise ,1995.0,8.1,Richard Linklater
380732,Sur le seuil ,2003.0,6.6,Éric Tessier
186253,Jesus' Son ,1999.0,7.0,Alison Maclean
384504,Saving Face ,2004.0,7.6,Alice Wu
940585,Brick Lane ,2007.0,6.7,Sarah Gavron
1990314,Robot & Frank ,2012.0,7.1,Jake Schreier
314412,My Life Without Me ,2003.0,7.6,Isabel Coixet
1714206,The Spectacular Now ,2013.0,7.1,James Ponsoldt
283465,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,1990.0,7.1,Randall Miller
815241,Religulous ,2008.0,7.7,Larry Charles
1294164,Fuel ,2008.0,7.6,Joshua Tickell
472200,Valley of the Heart's Delight ,2006.0,6.6,Tim Boxell
364725,Dodgeball: A True Underdog Story ,2004.0,6.7,Rawson Marshall Thurber
465407,Eye of the Dolphin ,2006.0,5.7,Michael D. Sellers
1484522,8: The Mormon Proposition ,2010.0,7.1,Reed Cowan
1049405,The Other End of the Line ,2008.0,6.2,James Dodson
187696,Anatomy ,2000.0,6.1,Stefan Ruzowitzky
804529,Sleep Dealer ,2008.0,5.9,Alex Rivera
1512235,Super ,2010.0,6.8,James Gunn
1663628,Christmas Mail ,2010.0,5.8,John Murlowski
3300572,Stung ,2015.0,5.0,Benni Diez
3333870,Antibirth ,2016.0,6.3,Danny Perez
116404,Get on the Bus ,1996.0,6.8,Spike Lee
486028,Thr3e ,2006.0,5.1,Robby Henson
387808,Idiocracy ,2006.0,6.6,Mike Judge
2945796,The Rise of the Krays ,2015.0,5.0,Zackary Adler
480025,This Is England ,2006.0,7.7,Shane Meadows
2040578,Alien Uprising ,2012.0,3.1,Dominic Burns
36628,Bathing Beauty ,1944.0,6.5,George Sidney
1307926,Go for It! ,2011.0,3.9,Carmen Marron
118925,"Dancer, Texas Pop. 81 ",1998.0,6.8,Tim McCanlies
44030,Show Boat ,1951.0,7.0,George Sidney
1470020,Redemption Road ,2010.0,5.9,Mario Van Peebles
92695,The Brave Little Toaster ,1987.0,7.3,Jerry Rees
32455,Fantasia ,1940.0,7.8,James Algar
67116,The French Connection ,1971.0,7.8,William Friedkin
3111864,8 Days ,2014.0,6.9,Jaco Booyens
83972,Friday the 13th Part III ,1982.0,5.7,Steve Miner
89173,Friday the 13th: A New Beginning ,1985.0,4.7,Danny Steinmann
810928,The Last Sin Eater ,2007.0,5.9,Michael Landon Jr.
4056738,Do You Believe? ,2015.0,5.9,Jon Gunn
1086841,Impact Point ,2008.0,4.3,Hayley Cloake
38213,The Valley of Decision ,1945.0,7.5,Tay Garnett
3032282,Eden ,2015.0,4.8,Shyam Madiraju
449000,Chicken Tikka Masala ,2005.0,5.8,Harmage Singh Kalirai
1995477,Always Woodstock ,2014.0,5.3,Rita Merson
816539,Jack Brooks: Monster Slayer ,2007.0,6.0,Jon Knautz
36868,The Best Years of Our Lives ,1946.0,8.1,William Wyler
242193,Bully ,2001.0,7.0,Larry Clark
279064,Elling ,2001.0,7.6,Petter Næss
2460506,Mi America ,2015.0,7.2,Robert Fontaine
1038988,[Rec] ,2007.0,7.5,Jaume Balagueró
1675312,Lies in Plain Sight ,2010.0,6.3,Patricia Cardoso
2317796,Sharkskin ,2015.0,6.7,Dan Perri
3561236,Containment ,2015.0,4.8,Neil Mcenery-West
2215673,The Timber ,2015.0,5.5,Anthony O'Brien
57076,From Russia with Love ,1963.0,7.5,Terence Young
98503,The Toxic Avenger Part II ,1989.0,5.1,Michael Herz
94484,In the Heat of the Night             ,,7.4,
70707,Sleeper ,1973.0,7.3,Woody Allen
3235888,It Follows ,2014.0,6.9,David Robert Mitchell
68555,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,1972.0,6.8,Woody Allen
56592,To Kill a Mockingbird ,1962.0,8.4,Robert Mulligan
82694,Mad Max 2: The Road Warrior ,1981.0,7.6,George Miller
111512,The Legend of Drunken Master ,1994.0,7.6,Chia-Liang Liu
56193,Lolita ,1962.0,7.7,Stanley Kubrick
171804,Boys Don't Cry ,1999.0,7.6,Kimberly Peirce
1767382,Silent House ,2011.0,5.3,Chris Kentis
405094,The Lives of Others ,2006.0,8.5,Florian Henckel von Donnersmarck
1630036,Courageous ,2011.0,7.0,Alex Kendrick
54997,The Hustler ,1961.0,8.0,Robert Rossen
32273,Boom Town ,1940.0,7.1,Jack Conway
286244,The Triplets of Belleville ,2003.0,7.8,Sylvain Chomet
120321,Smoke Signals ,1998.0,7.2,Chris Eyre
305206,American Splendor ,2003.0,7.5,Shari Springer Berman
381681,Before Sunset ,2004.0,8.0,Richard Linklater
245712,Amores Perros ,2000.0,8.1,Alejandro G. Iñárritu
328538,Thirteen ,2003.0,6.8,Catherine Hardwicke
39416,Gentleman's Agreement ,1947.0,7.4,Elia Kazan
1399683,Winter's Bone ,2010.0,7.2,Debra Granik
379557,Touching the Void ,2003.0,8.1,Kevin Macdonald
29852,Alexander's Ragtime Band ,1938.0,7.0,Henry King
415978,Me and You and Everyone We Know ,2005.0,7.4,Miranda July
1645089,Inside Job ,2010.0,8.3,Charles Ferguson
3787590,We Are Your Friends ,2015.0,6.1,Max Joseph
165798,Ghost Dog: The Way of the Samurai ,1999.0,7.5,Jim Jarmusch
433387,Harsh Times ,2005.0,7.0,David Ayer
3268668,Captive ,2015.0,5.3,Jerry Jameson
290212,Full Frontal ,2002.0,4.7,Steven Soderbergh
90327,Witchboard ,1986.0,5.7,Kevin Tenney
194624,Strangers with Candy             ,,8.1,
116477,Hamlet ,1996.0,7.8,Kenneth Branagh
367027,Shortbus ,2006.0,6.5,John Cameron Mitchell
1185616,Waltz with Bashir ,2008.0,8.0,Ari Folman
349159,"The Book of Mormon Movie, Volume 1: The Journey ",2003.0,3.3,Gary Rogers
912593,No End in Sight ,2007.0,8.3,Charles Ferguson
3172532,The Diary of a Teenage Girl ,2015.0,6.9,Marielle Heller
212662,Get Real             ,,7.3,
925248,In the Shadow of the Moon ,2007.0,8.1,David Sington
1518812,Meek's Cutoff ,2010.0,6.5,Kelly Reichardt
418753,Inside Deep Throat ,2005.0,6.8,Fenton Bailey
229340,Dinner Rush ,2000.0,7.3,Bob Giraldi
118866,Clockwatchers ,1997.0,6.4,Jill Sprecher
1695994,The Virginity Hit ,2010.0,4.6,Huck Botko
90095,Subway ,1985.0,6.5,Luc Besson
372334,House of D ,2004.0,7.0,David Duchovny
780622,Teeth ,2007.0,5.4,Mitchell Lichtenstein
118736,Six-String Samurai ,1998.0,6.7,Lance Mungia
249588,Hum To Mohabbat Karega ,2000.0,2.8,Kundan Shah
388139,It's All Gone Pete Tong ,2004.0,7.4,Michael Dowse
1276105,Saint John of Las Vegas ,2009.0,5.8,Hue Rhodes
120391,24 7: Twenty Four Seven ,1997.0,7.1,Shane Meadows
3018070,Stonewall ,2015.0,4.5,Roland Emmerich
796264,Eureka             ,,7.9,
1050739,Roadside Romeo ,2008.0,5.3,Jugal Hansraj
338497,This Thing of Ours ,2003.0,5.4,Danny Provenzano
1390539,The Lost Medallion: The Adventures of Billy Stone ,2013.0,4.8,Bill Muir
2474024,The Last Five Years ,2014.0,5.9,Richard LaGravenese
1105512,The Missing Person ,2009.0,6.2,Noah Buschel
107953,Return of the Living Dead III ,1993.0,5.9,Brian Yuzna
449061,London ,2005.0,6.6,Hunter Richards
423169,Sherrybaby ,2006.0,6.6,Laurie Collyer
265808,Stealing Harvard ,2002.0,5.1,Bruce McCulloch
3118452,Circle ,2015.0,6.0,Aaron Hann
1020530,Eden Lake ,2008.0,6.8,James Watkins
2226519,Plush ,2013.0,5.4,Catherine Hardwicke
1020885,Vampire Killers ,2009.0,5.2,Phil Claydon
783532,Gangster's Paradise: Jerusalema ,2008.0,7.8,Ralph Ziman
363095,Freeze Frame ,2004.0,6.4,John Simpson
1703199,Grave Encounters ,2011.0,6.1,Colin Minihan
2126362,Stitches ,2012.0,5.7,Conor McMahon
959329,Nine Dead ,2010.0,5.5,Chris Shadley
4704314,"To Be Frank, Sinatra at 100 ",2015.0,7.4,Simon Napier-Bell
66808,Bananas ,1971.0,7.1,Woody Allen
1734586,Supercapitalist ,2012.0,3.9,Simon Yin
796355,Rockaway ,2007.0,4.6,Jeff Crook
98948,Wings             ,,7.3,
40525,The Lady from Shanghai ,1947.0,7.7,Orson Welles
1090671,No Man's Land: The Rise of Reeker ,2008.0,4.9,Dave Payne
165361,Highway ,2002.0,6.3,James Cox
1272886,Small Apartments ,2012.0,6.1,Jonas Åkerlund
2234025,Coffee Town ,2013.0,6.6,Brad Copeland
1754633,The Ghastly Love of Johnny X ,2012.0,5.7,Paul Bunnell
1462901,All Is Bright ,2013.0,5.6,Phil Morrison
62235,The Torture Chamber of Dr. Sadism ,1967.0,6.0,Harald Reinl
2024506,Straight A's ,2013.0,5.7,James Cox
60438,A Funny Thing Happened on the Way to the Forum ,1966.0,7.0,Richard Lester
850669,Slacker Uprising ,2007.0,5.3,Michael Moore
1220217,The Legend of Hell's Gate: An American Conspiracy ,2011.0,4.4,Tanner Beard
3499458,The Walking Deceased ,2015.0,3.4,Scott Dow
1772261,The Curse of Downers Grove ,2015.0,4.5,Derick Martini
4416518,Shark Lake ,2015.0,3.4,Jerry Dugan
91860,River's Edge ,1986.0,7.1,Tim Hunter
322659,Northfork ,2003.0,6.4,Michael Polish
3528666,The Marine 4: Moving Target ,2015.0,5.2,William Kaufman
1462758,Buried ,2010.0,7.0,Rodrigo Cortés
1440292,Submarine ,2010.0,7.3,Richard Ayoade
2486682,The Square ,2013.0,8.1,Jehane Noujaim
486751,One to Another ,2006.0,5.8,Pascal Arnold
1939659,Carrie ,2013.0,5.9,Kimberly Peirce
2321163,ABCD (Any Body Can Dance) ,2013.0,6.4,Remo
87800,A Nightmare on Elm Street ,1984.0,7.5,Wes Craven
1155592,Man on Wire ,2008.0,7.8,James Marsh
4519006,Abandoned ,2015.0,6.3,John Laing
3262990,Brotherly Love ,2015.0,7.2,Jamal Hill
1320244,The Last Exorcism ,2010.0,5.6,Daniel Stamm
1266029,Nowhere Boy ,2009.0,7.2,Sam Taylor-Johnson
44081,A Streetcar Named Desire ,1951.0,8.0,Elia Kazan
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,1964.0,8.5,Stanley Kubrick
